index,번지,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,구,동,평,계약년,계약월,평형
811509,567-4,구로에스케이뷰,84.999,202204,13,80000,23,2006,새말로 25,구로구,구로동,28.1,2022,4,20평대
811510,103-6,구로오네뜨시티,25.07,202207,29,34000,18,2022,가마산로 271,구로구,구로동,8.3,2022,7,10평이하
811511,1287,구로지웰,59.651,202204,22,63000,4,2011,구로동로28길 42,구로구,구로동,19.7,2022,4,10평대
811517,1256,구로현대,72.33,202202,6,69000,11,1992,디지털로 319,구로구,구로동,23.9,2022,2,20평대
811518,1256,구로현대,63.98,202202,24,64000,13,1992,디지털로 319,구로구,구로동,21.1,2022,2,20평대
811519,1256,구로현대,84.57,202205,31,75000,13,1992,디지털로 319,구로구,구로동,27.9,2022,5,20평대
811528,1259,구일우성,59.44,202201,4,60000,21,1998,구일로2길 60,구로구,구로동,19.6,2022,1,10평대
811529,1259,구일우성,59.44,202202,20,58000,19,1998,구일로2길 60,구로구,구로동,19.6,2022,2,10평대
811535,104-6,그린플러스구로해담채2,13.23,202204,19,11000,15,2013,가마산로27길 11-7,구로구,구로동,4.4,2022,4,10평이하
811536,104-6,그린플러스구로해담채2,13.23,202207,1,11000,15,2013,가마산로27길 11-7,구로구,구로동,4.4,2022,7,10평이하
811542,314,극동,91.09,202203,9,65000,5,1984,구로중앙로7길 28,구로구,구로동,30.1,2022,3,30평대
811543,314,극동,91.09,202203,28,71000,8,1984,구로중앙로7길 28,구로구,구로동,30.1,2022,3,30평대
811544,314,극동,58.19,202203,30,59000,5,1984,구로중앙로7길 28,구로구,구로동,19.2,2022,3,10평대
811545,314,극동,58.19,202205,5,58000,4,1984,구로중앙로7길 28,구로구,구로동,19.2,2022,5,10평대
811546,314,극동,91.05,202206,3,74000,10,1984,구로중앙로7길 28,구로구,구로동,30.0,2022,6,20평대
811547,314,극동,58.22,202206,8,60000,2,1984,구로중앙로7길 28,구로구,구로동,19.2,2022,6,10평대
811548,314,극동,91.05,202206,11,73000,9,1984,구로중앙로7길 28,구로구,구로동,30.0,2022,6,20평대
811549,314,극동,91.01,202206,26,66000,4,1984,구로중앙로7길 28,구로구,구로동,30.0,2022,6,20평대
811555,1273,대림아르빌,111.8,202204,23,82000,13,2003,도림천로12길 6,구로구,구로동,36.9,2022,4,30평대
811558,107-1,대림역대성스카이렉스,84.8,202202,4,76000,13,2006,공원로 27,구로구,구로동,28.0,2022,2,20평대
811559,107-1,대림역대성스카이렉스,84.8,202204,6,69000,5,2006,공원로 27,구로구,구로동,28.0,2022,4,20평대
811562,98-4,대림역와이즈플레이스,24.647,202204,1,16000,18,2012,가마산로 268,구로구,구로동,8.1,2022,4,10평이하
811563,98-4,대림역와이즈플레이스,24.647,202204,15,16000,17,2012,가마산로 268,구로구,구로동,8.1,2022,4,10평이하
811564,98-4,대림역와이즈플레이스,24.647,202206,28,16000,17,2012,가마산로 268,구로구,구로동,8.1,2022,6,10평이하
811565,98-4,대림역와이즈플레이스,24.647,202207,4,16000,15,2012,가마산로 268,구로구,구로동,8.1,2022,7,10평이하
811576,106-2,대림역포스큐,14.579,202201,10,13000,18,2015,공원로 11,구로구,구로동,4.8,2022,1,10평이하
811577,106-2,대림역포스큐,16.819,202201,20,13000,15,2015,공원로 11,구로구,구로동,5.6,2022,1,10평이하
811578,106-2,대림역포스큐,14.579,202201,20,13000,18,2015,공원로 11,구로구,구로동,4.8,2022,1,10평이하
811579,106-2,대림역포스큐,14.579,202201,24,13000,20,2015,공원로 11,구로구,구로동,4.8,2022,1,10평이하
811580,106-2,대림역포스큐,14.579,202202,14,14000,14,2015,공원로 11,구로구,구로동,4.8,2022,2,10평이하
811581,106-2,대림역포스큐,14.579,202202,15,13000,19,2015,공원로 11,구로구,구로동,4.8,2022,2,10평이하
811582,106-2,대림역포스큐,14.579,202202,24,13000,16,2015,공원로 11,구로구,구로동,4.8,2022,2,10평이하
811583,106-2,대림역포스큐,14.579,202202,28,13000,16,2015,공원로 11,구로구,구로동,4.8,2022,2,10평이하
811584,106-2,대림역포스큐,14.579,202203,4,12000,19,2015,공원로 11,구로구,구로동,4.8,2022,3,10평이하
811585,106-2,대림역포스큐,14.579,202203,11,12000,19,2015,공원로 11,구로구,구로동,4.8,2022,3,10평이하
811586,106-2,대림역포스큐,15.975,202203,14,12000,17,2015,공원로 11,구로구,구로동,5.3,2022,3,10평이하
811587,106-2,대림역포스큐,14.579,202204,18,12000,15,2015,공원로 11,구로구,구로동,4.8,2022,4,10평이하
811588,106-2,대림역포스큐,15.975,202205,16,12000,15,2015,공원로 11,구로구,구로동,5.3,2022,5,10평이하
811589,106-2,대림역포스큐,14.579,202205,16,12000,17,2015,공원로 11,구로구,구로동,4.8,2022,5,10평이하
811590,106-2,대림역포스큐,14.579,202205,17,12000,19,2015,공원로 11,구로구,구로동,4.8,2022,5,10평이하
811591,106-2,대림역포스큐,14.579,202206,15,12000,15,2015,공원로 11,구로구,구로동,4.8,2022,6,10평이하
811592,106-2,대림역포스큐,14.579,202207,12,12000,15,2015,공원로 11,구로구,구로동,4.8,2022,7,10평이하
811593,106-2,대림역포스큐,14.579,202207,28,13000,15,2015,공원로 11,구로구,구로동,4.8,2022,7,10평이하
811594,106-2,대림역포스큐,14.579,202208,3,12000,19,2015,공원로 11,구로구,구로동,4.8,2022,8,10평이하
811596,98,대림오페라타워,99.09,202202,4,66000,13,1996,구로중앙로 60,구로구,구로동,32.7,2022,2,30평대
811597,98,대림오페라타워,73.82,202204,26,52000,17,1996,구로중앙로 60,구로구,구로동,24.4,2022,4,20평대
811599,749-11,대성아파트(749-11),57.04,202207,11,35000,3,2002,구로동로20길 52-9,구로구,구로동,18.8,2022,7,10평대
811602,106,동도아르떼빌,83.01,202204,19,58000,8,2003,가마산로27길 34,구로구,구로동,27.4,2022,4,20평대
811603,1257,럭키,71.4,202202,7,67000,9,1992,도림로 107,구로구,구로동,23.6,2022,2,20평대
811604,1257,럭키,59.98,202203,12,57000,10,1992,도림로 107,구로구,구로동,19.8,2022,3,10평대
811605,1257,럭키,71.4,202205,8,63000,6,1992,도림로 107,구로구,구로동,23.6,2022,5,20평대
811606,1257,럭키,84.9,202206,8,72000,4,1992,도림로 107,구로구,구로동,28.0,2022,6,20평대
811609,97,로제리움2차,14.04,202202,8,12000,18,2014,가마산로26길 5,구로구,구로동,4.6,2022,2,10평이하
811610,97,로제리움2차,14.91,202202,9,11000,14,2014,가마산로26길 5,구로구,구로동,4.9,2022,2,10평이하
811611,97,로제리움2차,14.04,202204,8,12000,18,2014,가마산로26길 5,구로구,구로동,4.6,2022,4,10평이하
811612,97,로제리움2차,14.91,202205,31,12000,17,2014,가마산로26길 5,구로구,구로동,4.9,2022,5,10평이하
811613,97,로제리움2차,14.91,202205,31,12000,16,2014,가마산로26길 5,구로구,구로동,4.9,2022,5,10평이하
811614,97,로제리움2차,14.91,202206,8,12000,19,2014,가마산로26길 5,구로구,구로동,4.9,2022,6,10평이하
811615,97,로제리움2차,14.91,202206,9,11000,14,2014,가마산로26길 5,구로구,구로동,4.9,2022,6,10평이하
811616,97,로제리움2차,14.91,202206,9,12000,17,2014,가마산로26길 5,구로구,구로동,4.9,2022,6,10평이하
811617,97,로제리움2차,14.91,202206,15,12000,19,2014,가마산로26길 5,구로구,구로동,4.9,2022,6,10평이하
811618,98-14,마인드에코프라움,35.34,202203,21,31000,11,2019,구로중앙로18길 11,구로구,구로동,11.7,2022,3,10평대
811620,1272,미래타워,78.23,202204,25,67000,14,2003,디지털로32길 92,구로구,구로동,25.8,2022,4,20평대
811621,797-8,봉일(797-8),42.2,202201,15,27000,1,1995,도림로6길 36,구로구,구로동,13.9,2022,1,10평대
811628,98-10,비즈트위트그린,15.11,202202,1,11000,15,2012,구로중앙로18길 23,구로구,구로동,5.0,2022,2,10평이하
811629,98-10,비즈트위트그린,15.11,202202,5,11000,15,2012,구로중앙로18길 23,구로구,구로동,5.0,2022,2,10평이하
811630,98-10,비즈트위트그린,15.11,202202,18,11000,15,2012,구로중앙로18길 23,구로구,구로동,5.0,2022,2,10평이하
811631,98-10,비즈트위트그린,15.11,202204,1,11000,16,2012,구로중앙로18길 23,구로구,구로동,5.0,2022,4,10평이하
811632,98-10,비즈트위트그린,14.86,202208,4,11000,16,2012,구로중앙로18길 23,구로구,구로동,4.9,2022,8,10평이하
811633,98-10,비즈트위트그린,15.11,202208,31,11000,14,2012,구로중앙로18길 23,구로구,구로동,5.0,2022,8,10평이하
811636,104-8,비즈트위트레드,20.84,202202,16,18000,7,2016,가마산로 285,구로구,구로동,6.9,2022,2,10평이하
811637,104-8,비즈트위트레드,20.84,202203,3,19000,7,2016,가마산로 285,구로구,구로동,6.9,2022,3,10평이하
811638,104-8,비즈트위트레드,20.84,202205,4,19000,7,2016,가마산로 285,구로구,구로동,6.9,2022,5,10평이하
811639,104-8,비즈트위트레드,20.84,202207,16,18000,2,2016,가마산로 285,구로구,구로동,6.9,2022,7,10평이하
811640,104-8,비즈트위트레드,20.75,202207,30,18000,4,2016,가마산로 285,구로구,구로동,6.8,2022,7,10평이하
811647,44-5,비즈트위트레인보우,15.58,202202,19,12000,6,2012,공원로6길 25,구로구,구로동,5.1,2022,2,10평이하
811648,44-5,비즈트위트레인보우,15.58,202203,5,12000,3,2012,공원로6길 25,구로구,구로동,5.1,2022,3,10평이하
811649,44-5,비즈트위트레인보우,15.92,202204,7,12000,4,2012,공원로6길 25,구로구,구로동,5.3,2022,4,10평이하
811650,44-5,비즈트위트레인보우,15.58,202204,23,11000,4,2012,공원로6길 25,구로구,구로동,5.1,2022,4,10평이하
811651,44-5,비즈트위트레인보우,15.58,202205,17,11000,2,2012,공원로6길 25,구로구,구로동,5.1,2022,5,10평이하
811652,44-5,비즈트위트레인보우,15.17,202205,30,11000,3,2012,공원로6길 25,구로구,구로동,5.0,2022,5,10평이하
811653,44-5,비즈트위트레인보우,15.92,202207,22,11000,6,2012,공원로6길 25,구로구,구로동,5.3,2022,7,10평이하
811654,44-5,비즈트위트레인보우,15.58,202208,7,11000,2,2012,공원로6길 25,구로구,구로동,5.1,2022,8,10평이하
811655,44-5,비즈트위트레인보우,15.17,202208,22,11000,4,2012,공원로6길 25,구로구,구로동,5.0,2022,8,10평이하
811658,107-4,비즈트위트블루,16.04,202201,10,12000,6,2012,공원로 15-12,구로구,구로동,5.3,2022,1,10평이하
811659,107-4,비즈트위트블루,16.04,202201,12,12000,5,2012,공원로 15-12,구로구,구로동,5.3,2022,1,10평이하
811660,107-4,비즈트위트블루,16.04,202205,10,13000,7,2012,공원로 15-12,구로구,구로동,5.3,2022,5,10평이하
811661,107-4,비즈트위트블루,15.12,202206,13,11000,5,2012,공원로 15-12,구로구,구로동,5.0,2022,6,10평이하
811666,44-8,비즈트위트오렌지,14.88,202201,17,11000,6,2013,공원로6가길 8,구로구,구로동,4.9,2022,1,10평이하
811667,44-8,비즈트위트오렌지,15.6,202201,26,12000,4,2013,공원로6가길 8,구로구,구로동,5.1,2022,1,10평이하
811668,44-8,비즈트위트오렌지,15.6,202201,28,12000,2,2013,공원로6가길 8,구로구,구로동,5.1,2022,1,10평이하
811669,44-8,비즈트위트오렌지,15.6,202203,2,12000,2,2013,공원로6가길 8,구로구,구로동,5.1,2022,3,10평이하
811670,44-8,비즈트위트오렌지,15.54,202204,4,12000,2,2013,공원로6가길 8,구로구,구로동,5.1,2022,4,10평이하
811671,44-8,비즈트위트오렌지,15.6,202204,8,12000,5,2013,공원로6가길 8,구로구,구로동,5.1,2022,4,10평이하
811672,44-8,비즈트위트오렌지,15.54,202205,24,11000,2,2013,공원로6가길 8,구로구,구로동,5.1,2022,5,10평이하
811673,44-8,비즈트위트오렌지,15.6,202206,13,11000,2,2013,공원로6가길 8,구로구,구로동,5.1,2022,6,10평이하
811674,44-8,비즈트위트오렌지,15.6,202208,8,11000,2,2013,공원로6가길 8,구로구,구로동,5.1,2022,8,10평이하
811682,256-1,삼성래미안,56.036,202201,22,58000,13,2004,디지털로31길 90,구로구,구로동,18.5,2022,1,10평대
811683,256-1,삼성래미안,109.651,202201,27,84000,14,2004,디지털로31길 90,구로구,구로동,36.2,2022,1,30평대
811684,256-1,삼성래미안,78.665,202204,27,71000,11,2004,디지털로31길 90,구로구,구로동,26.0,2022,4,20평대
811685,256-1,삼성래미안,109.651,202206,1,86000,7,2004,디지털로31길 90,구로구,구로동,36.2,2022,6,30평대
811686,256-1,삼성래미안,58.136,202206,3,40000,4,2004,디지털로31길 90,구로구,구로동,19.2,2022,6,10평대
811687,256-1,삼성래미안,58.136,202206,10,71000,20,2004,디지털로31길 90,구로구,구로동,19.2,2022,6,10평대
811688,108-2,새솔금호,59.9,202201,13,56000,15,1996,공원로 35,구로구,구로동,19.8,2022,1,10평대
811689,108-2,새솔금호,59.9,202202,16,48000,5,1996,공원로 35,구로구,구로동,19.8,2022,2,10평대
811690,108-2,새솔금호,59.9,202203,8,54000,10,1996,공원로 35,구로구,구로동,19.8,2022,3,10평대
811699,104-9,성호메이플라워멤버스빌,31.76,202202,5,17000,16,2002,가마산로 283,구로구,구로동,10.5,2022,2,10평대
811700,104-9,성호메이플라워멤버스빌,31.75,202202,27,17000,10,2002,가마산로 283,구로구,구로동,10.5,2022,2,10평대
811701,104-9,성호메이플라워멤버스빌,31.76,202203,5,17000,16,2002,가마산로 283,구로구,구로동,10.5,2022,3,10평대
811702,104-9,성호메이플라워멤버스빌,31.76,202204,3,19000,16,2002,가마산로 283,구로구,구로동,10.5,2022,4,10평대
811703,104-9,성호메이플라워멤버스빌,31.75,202204,25,18000,6,2002,가마산로 283,구로구,구로동,10.5,2022,4,10평대
811704,104-9,성호메이플라워멤버스빌,41.4,202206,22,27000,16,2002,가마산로 283,구로구,구로동,13.7,2022,6,10평대
811705,104-9,성호메이플라워멤버스빌,31.75,202206,24,19000,11,2002,가마산로 283,구로구,구로동,10.5,2022,6,10평대
811706,104-9,성호메이플라워멤버스빌,31.76,202207,21,19000,12,2002,가마산로 283,구로구,구로동,10.5,2022,7,10평대
811707,104-9,성호메이플라워멤버스빌,31.75,202208,17,19000,7,2002,가마산로 283,구로구,구로동,10.5,2022,8,10평대
811708,717-11,세명,30.76,202201,11,17000,3,2000,구로동로15길 13-9,구로구,구로동,10.2,2022,1,10평대
811709,717-11,세명,30.1,202202,19,16000,1,2000,구로동로15길 13-9,구로구,구로동,9.9,2022,2,10평이하
811714,97-2,순영웰라이빌2차,64.45,202203,12,65000,12,2005,가마산로 280,구로구,구로동,21.3,2022,3,20평대
811719,43-1,신도림로제리움,16.92,202204,15,12000,20,2012,공원로8길 36,구로구,구로동,5.6,2022,4,10평이하
811720,43-1,신도림로제리움,16.92,202205,3,12000,20,2012,공원로8길 36,구로구,구로동,5.6,2022,5,10평이하
811733,1267,신도림태영타운,84.87,202201,22,81000,12,2000,새말로 93,구로구,구로동,28.0,2022,1,20평대
811734,1267,신도림태영타운,84.87,202204,20,78000,7,2000,새말로 93,구로구,구로동,28.0,2022,4,20평대
811735,1267,신도림태영타운,84.87,202206,8,103000,18,2000,새말로 93,구로구,구로동,28.0,2022,6,20평대
811736,1267,신도림태영타운,84.87,202207,18,83000,5,2000,새말로 93,구로구,구로동,28.0,2022,7,20평대
811738,560,신도림현대,80.01,202204,13,82000,18,1994,새말로9길 45,구로구,구로동,26.4,2022,4,20평대
811739,560,신도림현대,80.01,202204,13,63000,6,1994,새말로9길 45,구로구,구로동,26.4,2022,4,20평대
811741,1274,신성미소지움,84.23,202201,17,67000,7,2003,시흥대로161길 50,구로구,구로동,27.8,2022,1,20평대
811742,1274,신성미소지움,84.23,202204,20,72000,15,2003,시흥대로161길 50,구로구,구로동,27.8,2022,4,20평대
811743,1274,신성미소지움,84.23,202206,29,74000,12,2003,시흥대로161길 50,구로구,구로동,27.8,2022,6,20평대
811745,108-4,아스타빌,67.97,202204,29,65000,15,2004,가마산로27길 66,구로구,구로동,22.4,2022,4,20평대
811753,1277,우리유앤미,84.71,202203,29,66000,4,2004,구로동로43길 10,구로구,구로동,28.0,2022,3,20평대
811754,1277,우리유앤미,59.45,202204,28,66000,19,2004,구로동로43길 10,구로구,구로동,19.6,2022,4,10평대
811755,1279,우민늘푸른,66.122,202203,19,61000,8,2004,도림로20길 50,구로구,구로동,21.8,2022,3,20평대
811762,23,우성(23),84.95,202202,12,72000,3,1985,공원로6가길 76,구로구,구로동,28.0,2022,2,20평대
811763,23,우성(23),51.44,202206,30,69000,10,1985,공원로6가길 67,구로구,구로동,17.0,2022,6,10평대
811764,97-10,우진체리쉬,77.65,202201,24,49000,7,2005,구로중앙로18길 53,구로구,구로동,25.6,2022,1,20평대
811770,1260,이화우성,59.82,202205,4,55000,10,1998,도림로22길 8,구로구,구로동,19.7,2022,5,10평대
811772,796-60,장수(796-60),59.13,202203,30,39000,1,1997,도림로6길 29-1,구로구,구로동,19.5,2022,3,10평대
811774,805-14,제일(805-14),55.98,202207,3,28000,3,1961,구로동로 70-4,구로구,구로동,18.5,2022,7,10평대
811777,110,종인아네스트,16.04,202201,5,11000,16,2012,공원로7길 11,구로구,구로동,5.3,2022,1,10평이하
811778,110,종인아네스트,16.04,202201,5,11000,18,2012,공원로7길 11,구로구,구로동,5.3,2022,1,10평이하
811779,110,종인아네스트,16.04,202201,13,11000,20,2012,공원로7길 11,구로구,구로동,5.3,2022,1,10평이하
811780,110,종인아네스트,16.04,202203,8,11000,16,2012,공원로7길 11,구로구,구로동,5.3,2022,3,10평이하
811781,110,종인아네스트,16.04,202205,19,11000,17,2012,공원로7길 11,구로구,구로동,5.3,2022,5,10평이하
811782,110,종인아네스트,16.04,202206,3,11000,20,2012,공원로7길 11,구로구,구로동,5.3,2022,6,10평이하
811783,110,종인아네스트,16.04,202206,7,11000,19,2012,공원로7길 11,구로구,구로동,5.3,2022,6,10평이하
811784,110,종인아네스트,16.04,202207,1,11000,16,2012,공원로7길 11,구로구,구로동,5.3,2022,7,10평이하
811785,110,종인아네스트,21.29,202208,16,14000,17,2012,공원로7길 11,구로구,구로동,7.0,2022,8,10평이하
811786,110,종인아네스트,16.04,202208,19,11000,16,2012,공원로7길 11,구로구,구로동,5.3,2022,8,10평이하
811795,685-222,주공1,83.805,202203,7,81000,5,1986,구일로4길 65,구로구,구로동,27.7,2022,3,20평대
