,전용면적(㎡),계약일,거래금액(만원),층,건축년도,구,동,평,계약년,계약월,한강,건물나이,재건축,단지명
5958,4.594311443,2,10.88745562,3.258096538,2001,19,231,3.505557397,2012,3,0,11,0,삼성쉐르빌
5959,4.453300237,1,10.77270764,2.63905733,2000,19,231,3.36729583,2012,2,0,12,0,새한
5964,4.109068958,10,10.46313191,1.945910149,2000,19,231,3.034952987,2012,8,0,12,0,새한
5965,4.109561528,29,10.38902614,2.564949357,2001,19,231,3.034952987,2012,1,0,11,0,성동강변파크빌101(강변타워)
5966,4.453998398,16,10.6334728,2.833213344,2001,19,231,3.36729583,2012,4,0,11,0,성동강변파크빌101(강변타워)
5968,4.446408894,8,10.87806606,2.772588722,2002,19,231,3.360375387,2012,2,0,10,0,세양
5969,4.785907155,12,11.00211651,2.197224577,2007,19,231,3.693866996,2012,3,0,5,0,아차산인앤인W클래스101동
5970,4.970993159,2,11.17044924,2.079441542,2007,19,231,3.877431561,2012,2,0,5,0,아차산인앤인W클래스102동
5971,4.117246955,26,10.32551475,2.079441542,2009,19,231,3.039749159,2012,1,0,3,0,아차산한라아파트
5972,4.287990643,5,10.71443999,2.197224577,2009,19,231,3.206803244,2012,5,0,3,0,아차산한라아파트
5973,5.021519842,16,11.27086664,2.63905733,2004,19,231,3.925925911,2012,1,0,8,0,아크로리버
5976,4.452485098,2,10.35777457,2.302585093,2001,19,231,3.36729583,2012,4,0,11,0,욱현(208-1)
5977,4.444414407,6,10.50919599,2.197224577,2008,19,231,3.360375387,2012,1,0,4,0,하늘애
5978,4.74701691,10,10.71443999,2.197224577,2002,19,231,3.6558396,2012,1,0,10,0,한솔아파트
5979,4.365643155,21,10.19619448,2.079441542,2002,19,231,3.280911216,2012,5,0,10,0,해성
5980,4.452601587,5,10.59665973,3.091042453,2006,19,231,3.36729583,2012,7,0,6,0,현대13차폴라트리움
5981,4.45423101,3,10.90597433,2.397895273,1997,19,231,3.36729583,2012,1,0,15,0,현대프라임
5983,4.107918682,19,10.66897865,2.708050201,1997,19,231,3.0301337,2012,1,0,15,0,현대프라임
5984,4.84937048,20,11.47211389,3.135494216,1997,19,231,3.756538103,2012,1,0,15,0,현대프라임
5987,5.219652875,17,11.40757606,1.791759469,1997,19,231,4.122283931,2012,2,0,15,0,현대프라임
6009,4.877865516,26,11.08215793,2.995732274,2008,19,174,3.784189634,2012,5,0,4,0,광진We’vePark
6010,4.93548062,9,11.22525673,2.944438979,2008,19,174,3.841600541,2012,7,0,4,0,광진We’vePark
6011,4.856395721,14,10.83960052,3.218875825,2008,19,174,3.763522997,2012,5,0,4,0,광진동양파라곤1단지
6012,4.408790272,9,10.77897712,2.944438979,2008,19,174,3.325036021,2012,8,0,4,0,광진동양파라곤2단지
6013,4.278470047,30,10.55843949,2.63905733,2008,19,174,3.198673118,2012,8,0,4,0,광진동양파라곤2단지
6014,4.453882072,18,10.71443999,3.091042453,1996,19,174,3.36729583,2012,1,0,16,0,일성파크
6016,4.110217911,20,10.34177474,3.218875825,1996,19,174,3.034952987,2012,2,0,16,0,일성파크
6023,4.200954297,8,10.34177474,2.197224577,2004,19,63,3.122364924,2012,8,0,8,0,그린
6024,4.110217911,24,10.30061802,1.945910149,1999,19,250,3.034952987,2012,7,0,13,0,경남
6026,4.107425302,3,10.28878397,2.302585093,1997,19,250,3.0301337,2012,2,0,15,0,경남아너스빌
6030,5.04206936,2,11.56172515,2.63905733,2006,19,250,3.947390149,2012,4,0,6,0,광진트라팰리스
6032,5.138911234,25,11.82041752,3.295836866,2006,19,250,4.043051268,2012,6,0,6,0,광진트라팰리스
6036,4.97231018,18,11.61035159,3.17805383,2008,19,250,3.877431561,2012,1,0,4,0,광진하우스토리한강
6037,4.959622662,2,11.10719532,2.302585093,2008,19,250,3.864931398,2012,2,0,4,0,광진하우스토리한강
6042,5.381094793,2,11.99612292,3.218875825,2008,19,250,4.282206299,2012,2,0,4,0,광진하우스토리한강
6055,4.100989105,2,10.48433352,2.564949357,2005,19,250,3.025291076,2012,1,0,7,0,구의역현대하이엘
6056,4.249637447,5,10.57134257,2.944438979,2005,19,250,3.169685581,2012,3,0,7,0,구의역현대하이엘
6057,4.453533011,27,10.81979828,2.944438979,2006,19,250,3.36729583,2012,6,0,6,0,구의현대홈시티
6059,4.279162999,3,10.44292979,1.791759469,2003,19,250,3.198673118,2012,3,0,9,0,그린
6060,4.103304304,2,10.49130199,2.564949357,1999,19,250,3.0301337,2012,2,0,13,0,대동
6062,4.450269225,11,10.7893397,2.302585093,1999,19,250,3.363841595,2012,4,0,13,0,대동
6063,3.987315989,10,10.33530244,2.48490665,2012,19,250,2.917770732,2012,6,0,0,0,대원캐슬빌
6064,4.064400686,20,10.34177474,2.302585093,2012,19,250,2.990719732,2012,6,0,0,0,대원캐슬빌
6065,3.642049867,2,9.998843186,2.48490665,2012,19,250,2.587764035,2012,7,0,0,0,대원캐슬빌
6067,4.109068958,1,10.51870022,2.197224577,2012,19,250,3.034952987,2012,8,0,0,0,대원캐슬빌
6068,3.757005283,20,10.16589028,2.48490665,2012,19,250,2.694627181,2012,8,0,0,0,대원캐슬빌
6069,4.945492146,31,11.61277985,3.465735903,2007,19,250,3.852273001,2012,1,0,5,0,더샵스타시티
6072,5.103092924,27,11.76757544,3.465735903,2007,19,250,4.007333185,2012,2,0,5,0,더샵스타시티
6074,4.584763376,3,11.33858398,3.401197382,2007,19,250,3.496507561,2012,3,0,5,0,더샵스타시티
6078,4.859424732,3,11.51293546,3.737669618,2007,19,250,3.765840495,2012,4,0,5,0,더샵스타시티
6085,4.790902586,31,11.40757606,3.465735903,2007,19,250,3.698829785,2012,8,0,5,0,더샵스타시티
6086,4.338858139,27,10.50235153,2.302585093,2005,19,250,3.258096538,2012,6,0,7,0,도성
6087,4.452368596,18,10.64544871,3.258096538,1999,19,250,3.36729583,2012,4,0,13,0,로얄동아
6089,4.109397365,31,10.40429314,2.48490665,1999,19,250,3.034952987,2012,7,0,13,0,로얄동아
6090,4.445470807,21,9.998843186,1.945910149,2001,19,250,3.360375387,2012,2,0,11,0,스카이빌1차
6091,4.907864016,19,10.92415632,2.197224577,2005,19,250,3.813307032,2012,7,0,7,0,와이엠프라젠스파
6092,4.45423101,6,10.91510665,3.17805383,2003,19,250,3.36729583,2012,2,0,9,0,우방리버파크
6093,4.108740443,12,10.59665973,2.63905733,2003,19,250,3.034952987,2012,4,0,9,0,우방리버파크
6096,4.109397365,25,10.4857311,2.197224577,1988,19,250,3.034952987,2012,1,0,24,0,우성1
6097,3.962145615,28,10.37352243,2.890371758,1988,19,250,2.890371758,2012,1,0,24,0,우성1
6103,3.962145615,18,10.38594457,2.397895273,1989,19,250,2.890371758,2012,1,0,23,0,우성2
6104,4.186467851,11,10.59164732,2.079441542,1989,19,250,3.109060959,2012,2,0,23,0,우성2
6105,4.395682961,15,10.71443999,2.079441542,1989,19,250,3.310543013,2012,2,0,23,0,우성2
6109,4.295106163,4,10.81579034,2.63905733,1989,19,250,3.214867803,2012,1,0,23,0,우성3
6110,4.453300237,20,11.01864554,2.708050201,1989,19,250,3.36729583,2012,3,0,23,0,우성3
6116,4.451785879,4,10.75792416,2.397895273,1992,19,250,3.36729583,2012,6,0,20,0,우성6
6117,4.110709916,3,10.87806606,3.044522438,2006,19,250,3.034952987,2012,4,0,6,0,이튼타워리버1차
6118,4.449568454,13,11.00876094,2.302585093,2006,19,250,3.363841595,2012,4,0,6,0,이튼타워리버1차
6119,4.446526093,17,10.95955762,2.564949357,2006,19,250,3.360375387,2012,4,0,6,0,이튼타워리버1차
6121,4.449802099,10,11.08061831,3.36729583,2006,19,250,3.363841595,2012,3,0,6,0,이튼타워리버2차
6123,4.817778435,3,11.24897294,2.197224577,2007,19,250,3.725693427,2012,2,0,5,0,이튼타워리버3차
6124,4.454114711,7,11.00211651,3.17805383,2007,19,250,3.36729583,2012,3,0,5,0,이튼타워리버3차
6127,4.451669295,18,11.13897356,1.945910149,2009,19,250,3.36729583,2012,1,0,3,0,이튼타워리버5차
6130,4.862831099,7,11.71994776,3.044522438,2009,19,250,3.770459441,2012,4,0,3,0,이튼타워리버5차
6131,4.726325308,13,11.23850178,2.079441542,2002,19,250,3.634951112,2012,2,0,10,0,자양10차현대홈타운
6132,4.44804843,8,10.8493565,2.772588722,2002,19,250,3.363841595,2012,5,0,10,0,자양10차현대홈타운
6135,4.452950973,19,10.84449041,2.564949357,1995,19,250,3.36729583,2012,1,0,17,0,자양2현대
6137,4.110053856,4,10.60908194,2.833213344,1995,19,250,3.034952987,2012,7,0,17,0,자양2현대
6138,4.109889774,7,10.62864199,2.302585093,2001,19,250,3.034952987,2012,2,0,11,0,자양7차현대홈타운
6139,4.450852826,11,10.88277186,2.833213344,2001,19,250,3.36729583,2012,2,0,11,0,자양7차현대홈타운
6143,4.400234854,25,11.03490579,2.302585093,2002,19,250,3.317815773,2012,1,0,10,0,자양8차현대홈타운
6144,4.695285075,7,11.22791981,2.564949357,2002,19,250,3.605497845,2012,7,0,10,0,자양8차현대홈타운
6145,4.425564937,4,10.80366923,1.791759469,2002,19,250,3.339321978,2012,1,0,10,0,자양9차현대홈타운
6146,4.602967762,10,11.11246282,2.708050201,2002,19,250,3.514526067,2012,1,0,10,0,자양9차현대홈타운
6149,4.453765732,13,11.32660793,2.995732274,2006,19,250,3.36729583,2012,1,0,6,0,자양강변I-Park
6153,4.449101,6,10.71443999,2.564949357,1993,19,250,3.363841595,2012,1,0,19,0,자양동현대
6154,4.432125466,26,10.69196764,2.079441542,1993,19,250,3.346389145,2012,1,0,19,0,자양동현대
6157,4.752555173,13,11.23454665,2.772588722,1999,19,250,3.660994251,2012,1,0,13,0,자양삼성
6158,4.106931678,15,10.48852043,2.079441542,1999,19,250,3.0301337,2012,2,0,13,0,자양삼성
6162,4.453882072,16,10.77897712,2.197224577,1999,19,250,3.36729583,2012,7,0,13,0,자양삼성
6164,4.453533011,2,10.9937484,2.079441542,1998,19,250,3.36729583,2012,1,0,14,0,자양우성7
6165,4.109889774,14,10.58913166,2.564949357,1998,19,250,3.034952987,2012,1,0,14,0,자양우성7
6179,4.106273133,18,10.4659849,2.708050201,1998,19,250,3.0301337,2012,6,0,14,0,자양현대5
6180,4.3559393,25,10.53212288,2.079441542,1998,19,250,3.27336401,2012,7,0,14,0,자양현대5
6182,4.110545942,7,10.50509494,2.48490665,1999,19,250,3.034952987,2012,6,0,13,0,자양현대6
6183,4.156223299,7,10.37039264,2.48490665,2004,19,250,3.077312261,2012,6,0,8,0,자양훼밀리
6184,4.448750267,2,10.59665973,2.302585093,2004,19,250,3.363841595,2012,7,0,8,0,자양훼밀리
6185,4.427836171,10,10.6334728,2.079441542,2005,19,250,3.342861805,2012,4,0,7,0,자양힐101동
6186,4.236856344,7,10.46882977,2.48490665,2005,19,250,3.157000421,2012,8,0,7,0,태천해오름주상복합
6187,4.44793141,21,10.71221535,2.302585093,1991,19,250,3.363841595,2012,8,0,21,0,한강극동
6188,4.101981989,10,10.44874359,2.48490665,1997,19,250,3.025291076,2012,5,0,15,0,한강성원
6189,4.451086171,10,10.81979828,2.48490665,1993,19,250,3.36729583,2012,2,0,19,0,한강우성
6192,4.436159643,27,10.71443999,3.295836866,1993,19,250,3.349904087,2012,3,0,19,0,한강현대
6194,4.449685283,2,10.68053921,1.791759469,1996,19,250,3.363841595,2012,3,0,16,0,한라아파트
6196,4.110217911,13,10.51599393,2.48490665,1996,19,250,3.034952987,2012,6,0,16,0,한라아파트
6198,4.131319165,12,10.51599393,3.295836866,2002,19,250,3.054001182,2012,4,0,10,0,한솔리베르
6199,4.435211888,16,10.68283536,2.944438979,2002,19,250,3.349904087,2012,8,0,10,0,한솔리베르
6200,4.94057042,5,11.23850178,2.995732274,2006,19,250,3.845883203,2012,1,0,6,0,한화꿈에그린
6201,4.449334754,20,10.94730921,2.564949357,2006,19,250,3.363841595,2012,2,0,6,0,한화꿈에그린
6207,4.418117455,4,10.66897865,2.197224577,1991,19,250,3.33220451,2012,5,0,21,0,현대강변
6208,3.842244111,28,10.08585078,2.397895273,2003,19,52,2.778819272,2012,4,0,9,0,그랑
6209,4.44793141,28,10.62864199,2.197224577,2001,19,52,3.363841595,2012,4,0,11,0,대영1동
6210,4.453300237,16,10.61154798,2.197224577,2002,19,52,3.36729583,2012,7,0,10,0,대영2동
6211,4.448867192,6,10.46027076,1.791759469,2002,19,52,3.363841595,2012,1,0,10,0,삼성로얄
6212,4.348728349,12,10.3056472,2.079441542,2002,19,52,3.265759411,2012,4,0,10,0,삼성로얄2
6213,4.107918682,17,10.15622874,3.135494216,1998,19,52,3.0301337,2012,2,0,14,0,성원
6214,4.454114711,20,10.25769445,2.397895273,1998,19,52,3.36729583,2012,2,0,14,0,성원
6216,5.043941113,20,10.59665973,2.197224577,1996,19,52,3.94931879,2012,4,0,16,0,신성그랜드타워
6217,4.084799149,21,10.19991874,3.091042453,1999,19,52,3.010620886,2012,1,0,13,0,에스케이
6218,4.738301499,9,10.87806606,2.944438979,1999,19,52,3.64805746,2012,3,0,13,0,에스케이
6219,4.449685283,4,10.5374419,2.079441542,1999,19,52,3.363841595,2012,4,0,13,0,에스케이
6222,4.21094171,15,10.08585078,1.791759469,2003,19,52,3.131136911,2012,2,0,9,0,에이탑
6223,4.922313969,27,10.7320612,1.945910149,2004,19,52,3.828641396,2012,7,0,8,0,예다움
6224,4.451785879,9,10.46313191,1.791759469,2007,19,52,3.36729583,2012,1,0,5,0,웰빙
6225,3.901164262,10,9.787009914,2.302585093,1976,19,52,2.833213344,2012,3,0,36,0.6931471806,중곡1단지
6226,4.074991834,30,9.903537551,1.945910149,1976,19,52,3.000719815,2012,7,0,36,0.6931471806,중곡1단지
6227,4.040767961,27,10.1266711,1.945910149,1976,19,52,2.965273066,2012,4,0,36,0.6931471806,중곡2단지
6230,4.369447852,4,10.34177474,2.197224577,2002,19,52,3.284663565,2012,7,0,10,0,중곡동광덕
6231,4.191017449,11,10.30898599,2.944438979,2006,19,29,3.113515309,2012,1,0,6,0,브라운스톤
6232,4.45423101,27,10.59665973,2.397895273,2006,19,29,3.36729583,2012,1,0,6,0,브라운스톤
6235,2.821973947,11,9.148571346,1.945910149,1999,19,29,1.824549292,2012,1,0,13,0,화양타워
6238,2.946016681,25,9.43356392,1.945910149,1999,19,29,1.945910149,2012,1,0,13,0,화양타워
6239,2.914522218,27,9.159152335,1.945910149,1999,19,29,1.916922612,2012,1,0,13,0,화양타워
6242,2.877511642,15,9.409273195,1.945910149,1999,19,29,1.871802177,2012,2,0,13,0,화양타워
6243,2.809402695,30,9.34145635,1.945910149,1999,19,29,1.808288771,2012,4,0,13,0,화양타워
6244,2.761906874,16,9.305741457,1.945910149,1999,19,29,1.774952351,2012,6,0,13,0,화양타워
6245,4.110709916,2,10.47166657,3.17805383,1999,19,29,3.034952987,2012,3,0,13,0,화양현대
6249,4.549551762,20,10.27508559,2.197224577,2003,5,33,3.46260601,2012,4,0,9,0,미래하이츠
6250,4.445705411,11,10.21100902,1.945910149,2003,5,33,3.360375387,2012,6,0,9,0,미래하이츠
6251,4.452834525,29,10.16589028,3.091042453,1998,5,33,3.36729583,2012,8,0,14,0,효성
6252,4.188290175,14,10.11054237,1.945910149,2005,5,95,3.109060959,2012,1,0,7,0,개봉동상우
6253,4.454114711,7,10.59665973,1.791759469,2006,5,95,3.36729583,2012,1,0,6,0,개봉동현대아이파크
6254,4.776936229,14,10.95082409,3.091042453,2006,5,95,3.686376324,2012,1,0,6,0,개봉동현대아이파크
6257,4.110709916,20,10.42528279,3.091042453,2006,5,95,3.034952987,2012,2,0,6,0,개봉동현대아이파크
6268,3.881976084,5,9.472781557,2.079441542,1988,5,95,2.815408719,2012,6,0,24,0,거성
6269,4.109397365,6,9.952325335,1.945910149,1993,5,95,3.034952987,2012,4,0,19,0,거성푸르뫼
6270,4.453882072,14,10.2399955,2.772588722,1993,5,95,3.36729583,2012,4,0,19,0,거성푸르뫼
6272,4.109233175,6,9.89348772,2.079441542,1994,5,95,3.034952987,2012,2,0,18,0,거성푸르뫼2
6273,4.895448884,2,10.65728288,2.890371758,1994,5,95,3.802208139,2012,4,0,18,0,거성푸르뫼2
6276,4.451202823,14,10.06479825,2.708050201,1994,5,95,3.36729583,2012,1,0,18,0,건영
6277,4.44746319,27,10.16589028,2.944438979,1994,5,95,3.363841595,2012,2,0,18,0,건영
6280,4.109889774,8,9.852246888,2.944438979,2002,5,95,3.034952987,2012,2,0,10,0,고운아파트
6281,4.103634609,12,9.648659817,1.791759469,1988,5,95,3.0301337,2012,1,0,24,0,길훈
6285,4.324927043,7,10.01909044,3.044522438,1999,5,95,3.242592351,2012,2,0,13,0,대상
6290,4.109725664,18,9.918425425,2.197224577,1999,5,95,3.034952987,2012,3,0,13,0,대상
6293,4.764530131,18,10.39209824,2.708050201,2002,5,95,3.673765816,2012,1,0,10,0,동도센트리움(70-12)
6294,4.795294555,7,10.43414521,3.218875825,2002,5,95,3.703768067,2012,6,0,10,0,동도센트리움(70-12)
6295,4.224787858,8,9.741027445,2.197224577,1989,5,95,3.144152279,2012,3,0,23,0,동인
6299,4.10577894,27,9.975854725,2.944438979,1997,5,95,3.0301337,2012,2,0,15,0,두산
6303,4.724640686,23,10.40429314,2.995732274,1997,5,95,3.634951112,2012,8,0,15,0,두산
6305,4.036891987,21,9.952325335,2.197224577,1988,5,95,2.965273066,2012,2,0,24,0,림괄
6306,4.249780131,25,9.729193687,1.945910149,2000,5,95,3.169685581,2012,1,0,12,0,비젼
6307,4.452950973,30,10.37352243,2.302585093,1996,5,95,3.36729583,2012,1,0,16,0,삼호
6309,4.108576144,27,10.11863925,1.791759469,1996,5,95,3.034952987,2012,4,0,16,0,삼호
6313,4.749097355,7,10.30898599,1.791759469,1995,5,95,3.658420247,2012,3,0,17,0,삼환
6316,4.100989105,24,10.07327252,2.995732274,1995,5,95,3.025291076,2012,3,0,17,0,삼환
6324,4.197652974,1,9.825580064,2.079441542,2004,5,95,3.117949906,2012,3,0,8,0,신양지(가동)
6325,4.453882072,30,10.1266711,1.791759469,1998,5,95,3.36729583,2012,1,0,14,0,영화
6326,4.107260787,7,10.14647295,3.295836866,1998,5,95,3.0301337,2012,5,0,14,0,영화
6328,4.454114711,20,10.30898599,2.48490665,2005,5,95,3.36729583,2012,2,0,7,0,영화아이닉스
6329,4.200354867,26,10.2399955,3.295836866,2005,5,95,3.122364924,2012,5,0,7,0,영화아이닉스
6330,4.108740443,20,9.472781557,2.564949357,1995,5,95,3.034952987,2012,6,0,17,0,우성
6331,4.451785879,28,10.22197765,2.708050201,2002,5,95,3.36729583,2012,2,0,10,0,율포그레이스빌
6333,4.493568009,19,10.1266711,2.708050201,2000,5,95,3.407841924,2012,7,0,12,0,진로
6334,4.051089054,17,9.878221025,2.302585093,1987,5,95,2.975529566,2012,1,0,25,0,창동
6335,3.755603086,23,9.595670798,1.791759469,1987,5,95,2.694627181,2012,4,0,25,0,창동
6336,4.182965754,17,10.11459901,2.772588722,1987,5,95,3.104586678,2012,3,0,25,0,청실
6337,4.117898315,3,9.975854725,2.48490665,2004,5,95,3.039749159,2012,3,0,8,0,태경하이빌
6338,4.449334754,4,10.60660982,2.63905733,1999,5,95,3.363841595,2012,2,0,13,0,한마을
6339,4.103799721,10,10.34177474,2.772588722,1999,5,95,3.0301337,2012,2,0,13,0,한마을
6347,5.017081142,6,11.01864554,2.772588722,1999,5,95,3.921973336,2012,4,0,13,0,한마을
6362,4.110053856,11,10.08167558,2.833213344,2000,5,95,3.034952987,2012,1,0,12,0,한진
6364,4.752986561,30,10.59665973,3.218875825,2000,5,95,3.660994251,2012,1,0,12,0,한진
6399,4.109889774,11,10.27508559,1.791759469,2001,5,95,3.034952987,2012,2,0,11,0,현대
6401,4.75350398,15,10.77270764,2.772588722,2001,5,95,3.663561646,2012,2,0,11,0,현대
6430,4.753590191,13,10.66314787,2.833213344,2001,5,95,3.663561646,2012,2,0,11,0,현대홈타운
6432,4.102478062,25,10.20362918,2.772588722,2001,5,95,3.025291076,2012,3,0,11,0,현대홈타운
6440,5.026574258,13,10.9937484,2.564949357,2001,5,95,3.931825633,2012,6,0,11,0,현대홈타운
6443,4.110545942,14,10.05195066,2.079441542,1998,5,82,3.034952987,2012,3,0,14,0,경남1
6445,4.277637869,2,10.1266711,2.079441542,1999,5,82,3.198673118,2012,2,0,13,0,경남2
6446,4.110217911,26,10.02131503,3.044522438,1999,5,82,3.034952987,2012,4,0,13,0,경남2
6448,4.452601587,25,10.37352243,2.833213344,1999,5,82,3.36729583,2012,5,0,13,0,경남2
6450,4.110053856,27,10.46313191,2.564949357,2009,5,82,3.034952987,2012,4,0,3,0,고척LIG리가2차
6453,4.453416631,3,10.75622062,2.63905733,2011,5,82,3.36729583,2012,1,0,1,0,고척월드메르디앙
6456,4.109068958,18,10.49960057,2.397895273,2009,5,82,3.034952987,2012,1,0,3,0,고척파크푸르지오
6461,4.75350398,8,11.08369519,2.564949357,2009,5,82,3.663561646,2012,3,0,3,0,고척파크푸르지오
6466,4.453649378,23,10.76428672,2.397895273,2009,5,82,3.36729583,2012,6,0,3,0,고척파크푸르지오
6471,4.073120926,25,9.661479684,2.397895273,1997,5,82,3.000719815,2012,6,0,15,0,그랜드
6472,4.109889774,22,10.18493775,2.995732274,1999,5,82,3.034952987,2012,2,0,13,0,대우
6481,4.753159064,16,10.56362072,2.397895273,1999,5,82,3.660994251,2012,5,0,13,0,대우
6490,4.45423101,5,10.37352243,1.945910149,2000,5,82,3.36729583,2012,1,0,12,0,동아한신
6491,4.108247467,2,10.26816539,2.63905733,2000,5,82,3.0301337,2012,3,0,12,0,동아한신
6494,4.109233175,7,10.11662117,2.944438979,2000,5,82,3.034952987,2012,6,0,12,0,동아한신
6495,2.733717948,3,9.392745259,2.708050201,2012,5,82,1.740466175,2012,8,0,0,0,라이프플러스
6497,2.800325477,3,9.43356392,2.708050201,2012,5,82,1.808288771,2012,8,0,0,0,라이프플러스
6498,3.443138749,3,9.903537551,2.708050201,2012,5,82,2.397895273,2012,8,0,0,0,라이프플러스
6501,2.76757618,3,9.392745259,2.708050201,2012,5,82,1.774952351,2012,8,0,0,0,라이프플러스
6504,2.921547375,3,9.510519036,2.708050201,2012,5,82,1.916922612,2012,8,0,0,0,라이프플러스
6507,4.453451546,23,10.51870022,2.708050201,2008,5,82,3.36729583,2012,6,0,4,0,마젤란
6518,3.892636292,12,9.392745259,2.302585093,1976,5,82,2.827313622,2012,1,0,36,0.6931471806,산업인
6519,3.875981234,27,9.472781557,2.079441542,1976,5,82,2.809402695,2012,1,0,36,0.6931471806,산업인
6523,3.871409323,9,9.409273195,1.945910149,1976,5,82,2.803360381,2012,5,0,36,0.6931471806,산업인
6526,3.800867956,7,9.770013301,2.079441542,1977,5,82,2.734367509,2012,3,0,35,0.6931471806,삼명
6528,4.75272775,20,10.53212288,2.833213344,2001,5,82,3.660994251,2012,2,0,11,0,삼익(1단지)
6529,4.107918682,29,9.971192929,2.079441542,2001,5,82,3.0301337,2012,3,0,11,0,삼익(2단지)
