,결과,홈_어웨이,팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯
97,1,1,1,0.565,0.08,0.79,0.5549999999999999,0.5,0.31,15.0,21.2,0.754,0.496,0.568,0.288,0.554,0.062,21.2,0.754,0.496,0.568,0.288,0.554,0.062
98,0,1,3,0.5449999999999999,0.035,0.755,0.54,0.5449999999999999,0.18,20.0,20.2,0.712,0.492,0.5720000000000001,0.2119999999999999,0.536,0.042,20.2,0.712,0.492,0.5720000000000001,0.2119999999999999,0.536,0.042
99,1,0,5,0.54,0.07,0.74,0.515,0.43000000000000005,0.195,26.0,22.2,0.7540000000000001,0.476,0.5039999999999999,0.18,0.4659999999999999,0.06,22.2,0.7540000000000001,0.476,0.5039999999999999,0.18,0.4659999999999999,0.06
100,0,1,2,0.5449999999999999,0.125,0.72,0.5650000000000001,0.44499999999999995,0.235,20.5,23.6,0.734,0.436,0.55,0.21,0.534,0.1,23.6,0.734,0.436,0.55,0.21,0.534,0.1
101,1,0,0,0.48,0.11,0.76,0.47,0.425,0.24,30.0,28.0,0.748,0.4559999999999999,0.484,0.186,0.4619999999999999,0.086,28.0,0.748,0.4559999999999999,0.484,0.186,0.4619999999999999,0.086
102,0,1,4,0.475,0.075,0.755,0.45999999999999996,0.515,0.175,34.5,26.8,0.712,0.446,0.52,0.16,0.4,0.07,26.8,0.712,0.446,0.52,0.16,0.4,0.07
103,1,0,6,0.515,0.05500000000000001,0.6799999999999999,0.475,0.53,0.135,13.5,20.0,0.682,0.4760000000000001,0.526,0.152,0.4939999999999999,0.034,20.0,0.682,0.4760000000000001,0.526,0.152,0.4939999999999999,0.034
104,0,1,5,0.49,0.045,0.74,0.45999999999999996,0.45999999999999996,0.2,18.5,22.6,0.756,0.456,0.522,0.2,0.5,0.0559999999999999,22.6,0.756,0.456,0.522,0.2,0.5,0.0559999999999999
105,1,0,1,0.54,0.055,0.75,0.525,0.475,0.32,27.0,22.2,0.758,0.4679999999999999,0.528,0.296,0.514,0.064,22.2,0.758,0.4679999999999999,0.528,0.296,0.514,0.064
106,0,0,2,0.565,0.09,0.77,0.52,0.355,0.175,22.0,22.6,0.7240000000000001,0.4,0.554,0.216,0.532,0.1,22.6,0.7240000000000001,0.4,0.554,0.216,0.532,0.1
107,1,1,3,0.485,0.025,0.7250000000000001,0.47,0.515,0.16999999999999998,19.0,19.2,0.718,0.51,0.554,0.208,0.53,0.04,19.2,0.718,0.51,0.554,0.208,0.53,0.04
108,0,1,4,0.485,0.07,0.825,0.495,0.495,0.22499999999999998,29.5,24.4,0.732,0.4599999999999999,0.496,0.186,0.39,0.068,24.4,0.732,0.4599999999999999,0.496,0.186,0.39,0.068
109,1,0,0,0.5549999999999999,0.07500000000000001,0.7949999999999999,0.52,0.365,0.14500000000000002,27.5,28.0,0.772,0.438,0.51,0.176,0.4899999999999999,0.09,28.0,0.772,0.438,0.51,0.176,0.4899999999999999,0.09
110,1,0,6,0.5449999999999999,0.060000000000000005,0.6950000000000001,0.525,0.43,0.21500000000000002,9.5,17.0,0.702,0.462,0.5399999999999999,0.18,0.512,0.042,17.0,0.702,0.462,0.5399999999999999,0.18,0.512,0.042
111,0,1,1,0.53,0.08,0.75,0.51,0.405,0.22,22.0,22.4,0.78,0.4640000000000001,0.544,0.25,0.51,0.066,22.4,0.78,0.4640000000000001,0.544,0.25,0.51,0.066
112,1,0,2,0.515,0.06,0.72,0.49,0.41500000000000004,0.195,23.5,21.8,0.7300000000000001,0.41,0.538,0.2139999999999999,0.522,0.098,21.8,0.7300000000000001,0.41,0.538,0.2139999999999999,0.522,0.098
113,0,1,5,0.345,0.035,0.76,0.325,0.36,0.125,22.5,21.4,0.752,0.4439999999999999,0.486,0.182,0.466,0.0419999999999999,21.4,0.752,0.4439999999999999,0.486,0.182,0.466,0.0419999999999999
114,0,1,4,0.47,0.05,0.815,0.49,0.52,0.22499999999999998,24.5,27.8,0.744,0.492,0.496,0.182,0.446,0.062,27.8,0.744,0.492,0.496,0.182,0.446,0.062
115,1,0,3,0.5549999999999999,0.035,0.685,0.48,0.435,0.215,24.5,23.2,0.734,0.4939999999999999,0.54,0.222,0.5159999999999999,0.042,23.2,0.734,0.4939999999999999,0.54,0.222,0.5159999999999999,0.042
116,1,1,0,0.495,0.07500000000000001,0.7849999999999999,0.47,0.48,0.15,29.5,30.4,0.756,0.4439999999999999,0.538,0.1659999999999999,0.51,0.07,30.4,0.756,0.4439999999999999,0.538,0.1659999999999999,0.51,0.07
117,0,0,6,0.5700000000000001,0.05,0.735,0.55,0.44,0.24000000000000002,18.0,18.8,0.71,0.4899999999999999,0.5519999999999999,0.174,0.52,0.052,18.8,0.71,0.4899999999999999,0.5519999999999999,0.174,0.52,0.052
118,0,1,2,0.565,0.125,0.7150000000000001,0.5800000000000001,0.44,0.28,24.0,24.4,0.732,0.412,0.534,0.222,0.522,0.092,24.4,0.732,0.412,0.534,0.222,0.522,0.092
119,1,0,1,0.59,0.06,0.79,0.52,0.5900000000000001,0.3,16.0,19.8,0.772,0.51,0.5519999999999999,0.242,0.5119999999999999,0.0699999999999999,19.8,0.772,0.51,0.5519999999999999,0.242,0.5119999999999999,0.0699999999999999
120,0,1,4,0.48,0.035,0.685,0.45999999999999996,0.555,0.21000000000000002,26.5,30.0,0.772,0.53,0.474,0.2139999999999999,0.4679999999999999,0.054,30.0,0.772,0.53,0.474,0.2139999999999999,0.4679999999999999,0.054
121,1,0,5,0.55,0.05,0.75,0.54,0.51,0.2,24.5,23.4,0.7579999999999999,0.42,0.442,0.164,0.426,0.05,23.4,0.7579999999999999,0.42,0.442,0.164,0.426,0.05
122,0,1,3,0.5349999999999999,0.05,0.72,0.515,0.475,0.265,26.5,21.0,0.712,0.4859999999999999,0.536,0.224,0.506,0.044,21.0,0.712,0.4859999999999999,0.536,0.224,0.506,0.044
123,1,0,6,0.51,0.05,0.77,0.495,0.39,0.185,23.0,19.2,0.7300000000000001,0.43,0.5399999999999998,0.184,0.518,0.054,19.2,0.7300000000000001,0.43,0.5399999999999998,0.184,0.518,0.054
124,0,0,0,0.595,0.065,0.6950000000000001,0.57,0.455,0.16999999999999998,29.5,29.6,0.736,0.454,0.5519999999999999,0.184,0.5239999999999999,0.076,29.6,0.736,0.454,0.5519999999999999,0.184,0.5239999999999999,0.076
125,1,1,1,0.475,0.060000000000000005,0.745,0.45499999999999996,0.47500000000000003,0.195,25.0,22.8,0.772,0.508,0.5279999999999999,0.232,0.4859999999999999,0.0579999999999999,22.8,0.772,0.508,0.5279999999999999,0.232,0.4859999999999999,0.0579999999999999
126,0,1,2,0.49,0.095,0.7,0.44999999999999996,0.41500000000000004,0.225,31.0,25.2,0.732,0.424,0.5,0.214,0.49,0.104,25.2,0.732,0.424,0.5,0.214,0.49,0.104
127,1,0,4,0.515,0.06,0.6699999999999999,0.38,0.455,0.15000000000000002,26.0,28.4,0.78,0.55,0.4639999999999999,0.206,0.458,0.044,28.4,0.78,0.55,0.4639999999999999,0.206,0.458,0.044
128,1,0,6,0.5,0.07,0.76,0.47,0.41000000000000003,0.19,23.5,18.4,0.732,0.428,0.5279999999999999,0.202,0.506,0.062,18.4,0.732,0.428,0.5279999999999999,0.202,0.506,0.062
129,0,1,5,0.385,0.05,0.775,0.365,0.32,0.14,22.0,22.6,0.766,0.432,0.434,0.176,0.418,0.05,22.6,0.766,0.432,0.434,0.176,0.418,0.05
130,1,0,0,0.5549999999999999,0.035,0.675,0.55,0.46,0.135,25.0,26.0,0.74,0.424,0.5519999999999999,0.152,0.532,0.07,26.0,0.74,0.424,0.5519999999999999,0.152,0.532,0.07
131,0,1,3,0.565,0.055,0.79,0.5349999999999999,0.525,0.24000000000000002,26.0,20.4,0.732,0.526,0.536,0.208,0.5119999999999999,0.0419999999999999,20.4,0.732,0.526,0.536,0.208,0.5119999999999999,0.0419999999999999
132,0,1,4,0.47,0.03,0.7150000000000001,0.44,0.5800000000000001,0.19,27.5,25.6,0.764,0.558,0.4859999999999999,0.2219999999999999,0.4679999999999999,0.04,25.6,0.764,0.558,0.4859999999999999,0.2219999999999999,0.4679999999999999,0.04
133,1,0,1,0.5449999999999999,0.055,0.845,0.48,0.485,0.17,23.0,22.0,0.776,0.516,0.524,0.19,0.4859999999999999,0.062,22.0,0.776,0.516,0.524,0.19,0.4859999999999999,0.062
134,1,1,2,0.45499999999999996,0.11,0.79,0.435,0.475,0.19,30.0,26.4,0.738,0.432,0.48,0.192,0.4479999999999999,0.088,26.4,0.738,0.432,0.48,0.192,0.4479999999999999,0.088
135,0,0,6,0.53,0.055,0.76,0.49,0.475,0.18,29.5,23.0,0.756,0.43,0.534,0.202,0.506,0.052,23.0,0.756,0.43,0.534,0.202,0.506,0.052
136,0,1,0,0.53,0.09,0.735,0.505,0.505,0.195,27.5,24.2,0.7140000000000001,0.47,0.556,0.156,0.538,0.076,24.2,0.7140000000000001,0.47,0.556,0.156,0.538,0.076
137,1,0,5,0.53,0.05,0.77,0.52,0.54,0.22999999999999998,22.5,22.6,0.76,0.462,0.4640000000000001,0.18,0.446,0.046,22.6,0.76,0.462,0.4640000000000001,0.18,0.446,0.046
138,0,0,3,0.56,0.045,0.675,0.51,0.49,0.22,17.5,24.0,0.7299999999999999,0.53,0.54,0.2259999999999999,0.506,0.046,24.0,0.7299999999999999,0.53,0.54,0.2259999999999999,0.506,0.046
139,1,1,1,0.55,0.07500000000000001,0.74,0.53,0.6100000000000001,0.195,18.5,21.0,0.7979999999999999,0.532,0.558,0.208,0.52,0.068,21.0,0.7979999999999999,0.532,0.558,0.208,0.52,0.068
140,0,0,4,0.495,0.05,0.8,0.45499999999999996,0.5700000000000001,0.24000000000000002,31.0,23.4,0.71,0.554,0.488,0.208,0.434,0.048,23.4,0.71,0.554,0.488,0.208,0.434,0.048
141,1,1,6,0.54,0.025,0.715,0.525,0.41500000000000004,0.175,24.0,26.6,0.756,0.44,0.522,0.188,0.498,0.0579999999999999,26.6,0.756,0.44,0.522,0.188,0.498,0.0579999999999999
142,0,1,2,0.5,0.07500000000000001,0.82,0.475,0.48,0.16,23.0,24.8,0.774,0.44,0.474,0.1659999999999999,0.4479999999999999,0.0839999999999999,24.8,0.774,0.44,0.474,0.1659999999999999,0.4479999999999999,0.0839999999999999
143,1,0,0,0.525,0.060000000000000005,0.71,0.515,0.485,0.12,18.5,23.4,0.6759999999999999,0.52,0.5459999999999999,0.174,0.528,0.0699999999999999,23.4,0.6759999999999999,0.52,0.5459999999999999,0.174,0.528,0.0699999999999999
144,0,0,3,0.565,0.035,0.6599999999999999,0.52,0.545,0.195,18.0,24.6,0.732,0.532,0.5539999999999999,0.222,0.5120000000000001,0.046,24.6,0.732,0.532,0.5539999999999999,0.222,0.5120000000000001,0.046
145,1,1,5,0.45499999999999996,0.055,0.74,0.43000000000000005,0.475,0.165,23.5,20.8,0.744,0.456,0.4640000000000001,0.162,0.448,0.052,20.8,0.744,0.456,0.4640000000000001,0.162,0.448,0.052
146,0,0,6,0.53,0.05,0.755,0.505,0.45999999999999996,0.18,30.0,23.6,0.784,0.4519999999999999,0.516,0.198,0.4939999999999999,0.06,23.6,0.784,0.4519999999999999,0.516,0.198,0.4939999999999999,0.06
147,1,1,1,0.59,0.06,0.715,0.565,0.5800000000000001,0.22,18.5,22.8,0.764,0.5199999999999999,0.562,0.218,0.538,0.064,22.8,0.764,0.5199999999999999,0.562,0.218,0.538,0.064
148,0,0,4,0.525,0.05500000000000001,0.74,0.48,0.58,0.23,21.0,21.4,0.708,0.5559999999999999,0.492,0.212,0.434,0.052,21.4,0.708,0.5559999999999999,0.492,0.212,0.434,0.052
149,1,1,0,0.545,0.09,0.6699999999999999,0.52,0.55,0.195,21.0,22.0,0.692,0.518,0.54,0.164,0.524,0.074,22.0,0.692,0.518,0.54,0.164,0.524,0.074
150,0,0,2,0.47,0.075,0.7350000000000001,0.43999999999999995,0.405,0.16,22.0,28.2,0.768,0.426,0.488,0.19,0.4559999999999999,0.0799999999999999,28.2,0.768,0.426,0.488,0.19,0.4559999999999999,0.0799999999999999
151,1,1,3,0.525,0.04,0.79,0.475,0.575,0.19,27.5,25.6,0.744,0.5820000000000001,0.53,0.186,0.48,0.036,25.6,0.744,0.5820000000000001,0.53,0.186,0.48,0.036
152,0,0,5,0.53,0.065,0.73,0.525,0.5249999999999999,0.185,18.0,22.0,0.732,0.5119999999999999,0.496,0.184,0.478,0.05,22.0,0.732,0.5119999999999999,0.496,0.184,0.478,0.05
153,1,1,1,0.595,0.05,0.745,0.57,0.55,0.285,19.5,21.4,0.76,0.528,0.576,0.254,0.5519999999999999,0.062,21.4,0.76,0.528,0.576,0.254,0.5519999999999999,0.062
154,0,0,0,0.545,0.085,0.695,0.525,0.55,0.2,28.0,22.6,0.6880000000000001,0.544,0.552,0.15,0.534,0.07,22.6,0.6880000000000001,0.544,0.552,0.15,0.534,0.07
155,1,1,6,0.5549999999999999,0.055,0.8049999999999999,0.535,0.515,0.185,21.0,22.4,0.744,0.458,0.526,0.204,0.5,0.0679999999999999,22.4,0.744,0.458,0.526,0.204,0.5,0.0679999999999999
156,0,1,4,0.46499999999999997,0.065,0.71,0.385,0.535,0.16999999999999998,20.0,22.0,0.7080000000000001,0.538,0.502,0.182,0.448,0.0559999999999999,22.0,0.7080000000000001,0.538,0.502,0.182,0.448,0.0559999999999999
157,1,0,3,0.51,0.025,0.7549999999999999,0.44999999999999996,0.605,0.165,30.5,28.8,0.774,0.554,0.534,0.168,0.484,0.03,28.8,0.774,0.554,0.534,0.168,0.484,0.03
158,1,1,2,0.51,0.045,0.735,0.47,0.41500000000000004,0.20500000000000002,27.0,27.0,0.736,0.458,0.506,0.18,0.466,0.072,27.0,0.736,0.458,0.506,0.18,0.466,0.072
159,0,0,5,0.47500000000000003,0.06,0.715,0.47500000000000003,0.44499999999999995,0.175,17.0,21.2,0.716,0.524,0.492,0.196,0.476,0.042,21.2,0.716,0.524,0.492,0.196,0.476,0.042
160,0,1,0,0.575,0.08,0.6599999999999999,0.5449999999999999,0.615,0.16,22.5,24.4,0.688,0.552,0.55,0.17,0.524,0.076,24.4,0.688,0.552,0.55,0.17,0.524,0.076
161,1,0,1,0.5549999999999999,0.065,0.8049999999999999,0.53,0.43999999999999995,0.24,27.0,21.0,0.756,0.5700000000000001,0.584,0.266,0.558,0.064,21.0,0.756,0.5700000000000001,0.584,0.266,0.558,0.064
162,1,0,3,0.515,0.045,0.8049999999999999,0.45499999999999996,0.56,0.16,32.0,30.2,0.768,0.518,0.538,0.172,0.484,0.036,30.2,0.768,0.518,0.538,0.172,0.484,0.036
163,0,1,6,0.535,0.08,0.8500000000000001,0.53,0.47,0.215,13.0,20.0,0.76,0.442,0.53,0.198,0.51,0.0699999999999999,20.0,0.76,0.442,0.53,0.198,0.51,0.0699999999999999
164,0,1,4,0.47,0.09,0.71,0.395,0.525,0.185,21.0,22.4,0.7080000000000001,0.534,0.5039999999999999,0.188,0.452,0.066,22.4,0.7080000000000001,0.534,0.5039999999999999,0.188,0.452,0.066
165,1,0,5,0.455,0.03,0.69,0.435,0.42,0.195,18.5,20.6,0.71,0.492,0.492,0.178,0.474,0.036,20.6,0.71,0.492,0.492,0.178,0.474,0.036
166,0,0,2,0.5549999999999999,0.07,0.71,0.495,0.43,0.135,24.0,24.0,0.718,0.4800000000000001,0.534,0.174,0.4939999999999999,0.07,24.0,0.718,0.4800000000000001,0.534,0.174,0.4939999999999999,0.07
167,1,1,1,0.5700000000000001,0.06,0.765,0.54,0.61,0.29,23.0,23.2,0.7579999999999999,0.528,0.5619999999999999,0.26,0.5359999999999999,0.052,23.2,0.7579999999999999,0.528,0.5619999999999999,0.26,0.5359999999999999,0.052
168,1,1,0,0.5349999999999999,0.08,0.71,0.51,0.5800000000000001,0.13,28.5,25.2,0.6859999999999999,0.548,0.5379999999999999,0.154,0.514,0.066,25.2,0.6859999999999999,0.548,0.5379999999999999,0.154,0.514,0.066
169,0,0,3,0.575,0.05,0.8,0.525,0.51,0.20500000000000002,30.5,30.0,0.778,0.5279999999999999,0.554,0.174,0.5039999999999999,0.034,30.0,0.778,0.5279999999999999,0.554,0.174,0.5039999999999999,0.034
170,1,0,2,0.525,0.07,0.71,0.43000000000000005,0.455,0.145,16.5,21.2,0.712,0.456,0.528,0.172,0.4699999999999999,0.0679999999999999,21.2,0.712,0.456,0.528,0.172,0.4699999999999999,0.0679999999999999
171,0,1,4,0.45999999999999996,0.065,0.7,0.445,0.62,0.13,27.0,22.0,0.678,0.546,0.484,0.154,0.442,0.066,22.0,0.678,0.546,0.484,0.154,0.442,0.066
172,1,1,6,0.505,0.07500000000000001,0.765,0.495,0.47,0.155,18.0,17.8,0.7459999999999999,0.4559999999999999,0.516,0.1939999999999999,0.502,0.076,17.8,0.7459999999999999,0.4559999999999999,0.516,0.1939999999999999,0.502,0.076
173,0,0,5,0.505,0.04,0.7,0.48,0.44499999999999995,0.235,16.5,18.8,0.71,0.4679999999999999,0.4939999999999999,0.208,0.478,0.0419999999999999,18.8,0.71,0.4679999999999999,0.4939999999999999,0.208,0.478,0.0419999999999999
174,1,0,0,0.535,0.060000000000000005,0.715,0.515,0.475,0.16,26.0,24.4,0.718,0.516,0.532,0.164,0.5000000000000001,0.0819999999999999,24.4,0.718,0.516,0.532,0.164,0.5000000000000001,0.0819999999999999
175,0,1,1,0.555,0.075,0.7949999999999999,0.51,0.525,0.20500000000000002,24.0,22.4,0.7579999999999999,0.5200000000000001,0.554,0.2339999999999999,0.522,0.054,22.4,0.7579999999999999,0.5200000000000001,0.554,0.2339999999999999,0.522,0.054
176,0,0,4,0.515,0.05500000000000001,0.6799999999999999,0.495,0.515,0.145,23.0,25.0,0.708,0.556,0.49,0.1339999999999999,0.458,0.06,25.0,0.708,0.556,0.49,0.1339999999999999,0.458,0.06
177,1,1,3,0.5549999999999999,0.035,0.77,0.51,0.46499999999999997,0.185,31.5,28.0,0.798,0.502,0.5319999999999999,0.182,0.494,0.03,28.0,0.798,0.502,0.5319999999999999,0.182,0.494,0.03
178,0,0,2,0.49,0.08,0.76,0.43000000000000005,0.405,0.25,19.0,22.4,0.6940000000000001,0.45,0.53,0.21,0.476,0.072,22.4,0.6940000000000001,0.45,0.53,0.21,0.476,0.072
179,1,1,6,0.535,0.065,0.73,0.52,0.51,0.08,19.0,15.6,0.75,0.462,0.532,0.158,0.516,0.076,15.6,0.75,0.462,0.532,0.158,0.516,0.076
180,0,1,5,0.5,0.02,0.715,0.47,0.575,0.19,25.5,19.4,0.6859999999999999,0.466,0.4679999999999999,0.212,0.442,0.034,19.4,0.6859999999999999,0.466,0.4679999999999999,0.212,0.442,0.034
181,1,0,1,0.5349999999999999,0.05,0.7649999999999999,0.515,0.45999999999999996,0.25,23.5,20.0,0.76,0.534,0.542,0.196,0.5,0.062,20.0,0.76,0.534,0.542,0.196,0.5,0.062
182,0,1,4,0.475,0.05,0.6950000000000001,0.42,0.5800000000000001,0.11499999999999999,23.5,26.0,0.7140000000000001,0.542,0.492,0.118,0.458,0.052,26.0,0.7140000000000001,0.542,0.492,0.118,0.458,0.052
183,1,0,0,0.5449999999999999,0.045,0.755,0.5349999999999999,0.49,0.18,22.0,22.8,0.734,0.522,0.5359999999999999,0.172,0.5079999999999999,0.076,22.8,0.734,0.522,0.5359999999999999,0.172,0.5079999999999999,0.076
184,1,0,3,0.515,0.02,0.8,0.495,0.49,0.22999999999999998,24.0,26.4,0.774,0.4679999999999999,0.55,0.182,0.512,0.032,26.4,0.774,0.4679999999999999,0.55,0.182,0.512,0.032
185,0,1,6,0.56,0.07500000000000001,0.775,0.525,0.44,0.115,19.0,17.6,0.7340000000000001,0.434,0.53,0.148,0.504,0.078,17.6,0.7340000000000001,0.434,0.53,0.148,0.504,0.078
186,1,0,2,0.395,0.035,0.79,0.26,0.385,0.29500000000000004,21.0,18.8,0.734,0.444,0.482,0.208,0.386,0.064,18.8,0.734,0.444,0.482,0.208,0.386,0.064
187,0,1,5,0.45,0.005,0.78,0.39,0.56,0.18,20.5,16.8,0.71,0.466,0.444,0.196,0.4059999999999999,0.032,16.8,0.71,0.466,0.444,0.196,0.4059999999999999,0.032
188,0,0,4,0.52,0.035,0.6950000000000001,0.495,0.48,0.10500000000000001,25.5,22.6,0.744,0.55,0.488,0.126,0.43,0.06,22.6,0.744,0.55,0.488,0.126,0.43,0.06
189,1,1,1,0.55,0.08499999999999999,0.78,0.485,0.5,0.105,14.5,20.0,0.774,0.5359999999999999,0.526,0.168,0.478,0.0699999999999999,20.0,0.774,0.5359999999999999,0.526,0.168,0.478,0.0699999999999999
190,0,0,0,0.56,0.065,0.765,0.565,0.535,0.21000000000000002,21.0,21.0,0.7360000000000001,0.506,0.524,0.184,0.502,0.072,21.0,0.7360000000000001,0.506,0.524,0.184,0.502,0.072
191,1,1,6,0.505,0.09,0.805,0.46,0.45,0.18,21.5,19.2,0.776,0.4679999999999999,0.526,0.14,0.5,0.082,19.2,0.776,0.4679999999999999,0.526,0.14,0.5,0.082
192,0,1,3,0.5800000000000001,0.03,0.74,0.5349999999999999,0.45499999999999996,0.14500000000000002,28.5,24.8,0.78,0.488,0.53,0.194,0.492,0.05,24.8,0.78,0.488,0.53,0.194,0.492,0.05
193,1,0,5,0.45999999999999996,0.05,0.665,0.43,0.46499999999999997,0.225,16.5,18.8,0.728,0.496,0.458,0.184,0.418,0.026,18.8,0.728,0.496,0.458,0.184,0.418,0.026
194,1,1,2,0.5349999999999999,0.075,0.66,0.5,0.465,0.22000000000000003,26.5,21.8,0.786,0.448,0.462,0.2159999999999999,0.38,0.066,21.8,0.786,0.448,0.462,0.2159999999999999,0.38,0.066
195,0,0,1,0.49,0.060000000000000005,0.77,0.455,0.53,0.2,20.5,16.4,0.736,0.52,0.542,0.156,0.4899999999999999,0.07,16.4,0.736,0.52,0.542,0.156,0.4899999999999999,0.07
196,1,0,4,0.505,0.015,0.7849999999999999,0.48,0.47,0.115,22.0,20.4,0.75,0.52,0.4939999999999999,0.122,0.434,0.042,20.4,0.75,0.52,0.4939999999999999,0.122,0.434,0.042
197,0,1,6,0.505,0.09,0.77,0.475,0.46499999999999997,0.22000000000000003,21.0,20.2,0.7620000000000001,0.466,0.518,0.16,0.49,0.076,20.2,0.7620000000000001,0.466,0.518,0.16,0.49,0.076
198,1,0,0,0.525,0.08499999999999999,0.745,0.515,0.48,0.215,23.5,22.4,0.7380000000000001,0.508,0.524,0.206,0.5040000000000001,0.078,22.4,0.7380000000000001,0.508,0.524,0.206,0.5040000000000001,0.078
199,0,1,5,0.43,0.005,0.81,0.375,0.565,0.15500000000000003,21.5,19.6,0.75,0.514,0.456,0.174,0.412,0.03,19.6,0.75,0.514,0.456,0.174,0.412,0.03
200,1,1,2,0.565,0.10500000000000001,0.65,0.535,0.48,0.19,20.5,22.4,0.778,0.424,0.4599999999999999,0.228,0.374,0.064,22.4,0.778,0.424,0.4599999999999999,0.228,0.374,0.064
201,0,0,3,0.47,0.055,0.8,0.45499999999999996,0.45999999999999996,0.2,17.0,25.4,0.768,0.512,0.516,0.2,0.4859999999999999,0.044,25.4,0.768,0.512,0.516,0.2,0.4859999999999999,0.044
202,0,0,6,0.525,0.08499999999999999,0.655,0.5,0.41,0.20500000000000002,21.0,18.2,0.73,0.4599999999999999,0.4899999999999999,0.156,0.484,0.096,18.2,0.73,0.4599999999999999,0.4899999999999999,0.156,0.484,0.096
203,1,1,1,0.585,0.07,0.6599999999999999,0.515,0.5549999999999999,0.1,11.5,14.8,0.752,0.514,0.548,0.146,0.492,0.066,14.8,0.752,0.514,0.548,0.146,0.492,0.066
204,0,0,4,0.565,0.055,0.815,0.5349999999999999,0.485,0.18,21.0,20.2,0.79,0.496,0.53,0.146,0.4659999999999999,0.0559999999999999,20.2,0.79,0.496,0.53,0.146,0.4659999999999999,0.0559999999999999
205,1,1,5,0.475,0.01,0.8049999999999999,0.45,0.515,0.14,25.0,20.8,0.774,0.5119999999999999,0.4519999999999999,0.134,0.4059999999999999,0.0199999999999999,20.8,0.774,0.5119999999999999,0.4519999999999999,0.134,0.4059999999999999,0.0199999999999999
206,0,0,2,0.38,0.03,0.87,0.245,0.445,0.21000000000000002,26.0,23.6,0.76,0.422,0.488,0.236,0.414,0.066,23.6,0.76,0.422,0.488,0.236,0.414,0.066
207,1,1,0,0.495,0.09,0.71,0.45,0.515,0.185,21.0,22.2,0.764,0.52,0.548,0.202,0.522,0.076,22.2,0.764,0.52,0.548,0.202,0.522,0.076
208,0,1,3,0.525,0.035,0.715,0.485,0.5349999999999999,0.175,29.5,22.4,0.752,0.4859999999999999,0.504,0.198,0.4779999999999999,0.044,22.4,0.752,0.4859999999999999,0.504,0.198,0.4779999999999999,0.044
